Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
285,453,#DECOY#sp|P96137|ARGJ_THET2,70.2,30.63,3,2,1,,40302,Arginine biosynthesis bifunctional protein ArgJ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argJ PE=3 SV=2
451,644,#DECOY#Q72IC8|Q72IC8_THET2,40.0,30.63,1,2,1,,102846,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1204 PE=4 SV=1
287,1485,Q72KK1|Q72KK1_THET2,69.3,30.50,2,2,0,,50195,Prephenate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0447 PE=4 SV=1
424,1651,sp|Q72H91|SP0J_THET2,65.8,30.47,4,2,0,,29751,Chromosome-partitioning protein Spo0J OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=spo0C PE=1 SV=1
349,2951,#DECOY#Q72KG4|Q72KG4_THET2,57.6,30.47,3,2,0,,43939,Transcription termination/antitermination protein NusA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nusA PE=3 SV=1
514,311,sp|P61502|SODM_THET2,60.5,30.39,3,1,1,,23230,Superoxide dismutase [Mn] OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=sodA PE=3 SV=2
256,474,#DECOY#Q746K4|Q746K4_THET2,87.5,30.18,4,2,1,Formylation,28549,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0049 PE=4 SV=1
300,577,Q72K93|Q72K93_THET2,43.9,30.12,1,2,0,,84452,Ribonuclease R OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rnr PE=3 SV=1
513,1875,Q72GI4|Q72GI4_THET2,60.8,30.00,7,1,1,Formylation,20482,dCTP deaminase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dcd PE=3 SV=1
388,579,#DECOY#Q72HJ4|Q72HJ4_THET2,51.8,29.81,2,2,0,,51635,Anthranilate synthase component 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trpE PE=3 SV=1
335,1357,Q746C3|Q746C3_THET2,31.9,29.57,1,2,0,,88080,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0132 PE=3 SV=1
369,501,#DECOY#Q72HC8|Q72HC8_THET2,71.8,29.43,3,2,1,,46713,Menaquinol-cytochrome C reductase cytochrome B subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1567 PE=4 SV=1
283,859,Q746C7|Q746C7_THET2,72.9,29.16,1,2,1,Formylation,186468,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0128 PE=4 SV=1
251,917,Q745V6|Q745V6_THET2,63.9,29.13,1,2,0,,85637,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0199 PE=4 SV=1
193,675,#DECOY#Q72G61|Q72G61_THET2,60.1,28.83,4,2,0,,29500,Transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1987 PE=4 SV=1
225,1014,Q72KR2|Q72KR2_THET2,75.2,28.61,6,2,0,,19177,Hypothetical membrane spanning protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0456 PE=4 SV=1
389,718,Q72H76|Q72H76_THET2,57.4,28.55,3,2,0,,35481,Phosphoribosylformylglycinamidine cyclo-ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purM PE=3 SV=1
439,219,sp|Q72LG3|FENR_THET2,60.8,28.54,4,1,1,,36177,Ferredoxin--NADP reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0096 PE=3 SV=1
350,1334,#DECOY#Q72J32|Q72J32_THET2,52.3,28.17,3,2,0,,42757,Membrane-integral protein  putative transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0949 PE=4 SV=1
448,743,Q72JZ4|Q72JZ4_THET2,45.2,28.16,2,2,0,,53139,Urea carboxylase/allophanate hydrolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0624 PE=4 SV=1
351,1215,#DECOY#sp|Q72JM6|LON2_THET2,41.0,28.16,1,2,2,,90513,Lon protease 2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lon2 PE=3 SV=1
440,225,Q746A9|Q746A9_THET2,60.4,27.89,3,1,1,,46023,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0146 PE=4 SV=1
295,1560,#DECOY#Q72IE4|Q72IE4_THET2,63.7,27.51,5,2,0,,20718,Uma2 domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1188 PE=4 SV=1
268,1674,#DECOY#sp|Q72GU2|ODBB_THET2,59.5,25.36,4,1,1,,35083,2-oxoisovalerate dehydrogenase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1756 PE=3 SV=1
386,845,#DECOY#Q72LE9|Q72LE9_THET2,74.1,25.03,2,2,0,,52195,Apolipoprotein N-acyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lnt PE=3 SV=1
464,666,Q72HE1|Q72HE1_THET2,81.2,23.76,1,1,0,,40905,Acyl-CoA dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1552 PE=3 SV=1
444,1956,Q72GZ3|Q72GZ3_THET2,54.8,21.99,3,1,1,,20388,Amino-acid acetyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1703 PE=4 SV=1
444,1885,#DECOY#Q746J7|Q746J7_THET2,53.6,21.99,2,1,1,,31109,Probable transcriptional regulator OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0056 PE=1 SV=1
515,134,sp|Q72I53|METK_THET2,56.7,21.89,7,1,1,,43247,S-adenosylmethionine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=metK PE=1 SV=2
459,636,#DECOY#Q72HI2|Q72HI2_THET2,58.0,21.89,2,1,0,,32422,Ribose transport system permease protein rbsC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rbsC PE=4 SV=1
516,493,#DECOY#Q72HY6|Q72HY6_THET2,54.9,21.54,3,1,1,,53029,SWIM-type domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1346 PE=4 SV=1
475,1763,Q72IJ1|Q72IJ1_THET2,52.7,21.44,2,1,0,,26159,Cytochrom_C_asm domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1141 PE=4 SV=1
478,1323,sp|Q72GS2|RL7_THET2,48.5,21.43,4,1,1,,13067,50S ribosomal protein L7/L12 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplL PE=1 SV=1
478,1623,#DECOY#sp|O50147|LYSZ_THET2,41.2,21.43,2,1,1,,29096,[LysW]-aminoadipate kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lysZ PE=1 SV=1
478,805,#DECOY#sp|Q72GW4|EFTU_THET2,36.2,21.43,1,1,1,,44782,Elongation factor Tu OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tuf1 PE=3 SV=1
478,541,#DECOY#Q72G86|Q72G86_THET2,35.6,21.43,1,1,1,,41656,Trk system potassium uptake protein trkA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trkA PE=4 SV=1
385,590,#DECOY#Q72HX7|Q72HX7_THET2,54.5,21.19,1,1,1,Formylation,82509,Guanosine-3' 5'-bis(Diphosphate) 3'-pyrophosphohydrolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1355 PE=3 SV=1
486,385,#DECOY#sp|Q72GY6|G6PI_THET2,54.8,20.82,2,1,1,,45874,Glucose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgi PE=3 SV=2
466,202,sp|Q72K55|SPEE_THET2,64.4,20.81,2,1,1,,36006,Polyamine aminopropyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=speE PE=3 SV=1
517,1132,Q72KQ0|Q72KQ0_THET2,53.3,20.68,2,1,1,,42764,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0338 PE=4 SV=1
458,1407,Q72H62|Q72H62_THET2,58.2,20.57,2,1,0,,28054,Usp domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1633 PE=3 SV=1
461,804,Q72LN8|Q72LN8_THET2,52.9,20.35,1,1,0,,39993,Phospho-2-dehydro-3-deoxyheptonate aldolase/chorismate mutase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0020 PE=4 SV=1
476,2032,sp|P37270|CRTB_THET2,51.5,20.35,2,1,0,,31964,Phytoene synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=crtB PE=3 SV=1
